id,date,tradeName,legalName,city,areaWithInCity,landlineNumber,mobileNumber,contactPerson,website,socialMediaLinks,about,about_us,logo,likes,tradeLicense,listingAgreement,featured,createdAt,updatedAt,userId
8e2ee502-538a-4d0b-a163-2e41b741902d,2021-05-22T21:05:47.411Z,MI Carpentry,Mohd Ilyas Carpentry,Abu Dhabi,Musaffah M9,97100000000,971554311326,Mohammad,"","""{}""",Please fill me,Please fill me,1621721485938.jpg,0,"","",false,2021-05-22 22:11:26.191000,2021-05-22 22:11:26.000000,9a3c7a82-5b19-468c-9c3b-11a18b4e68bf
8e68a2fb-0460-4d69-a992-04b41d842e27,2021-03-24T11:02:31.453Z,Creator Carpentry,Creator Carpentry Works,Abu Dhabi,Musaffah M2,97100000000,971563395368,Abdul Rehman,"","""{}""",Please fill me,Please fill me,1616584301396.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-14 06:32:13.000000,12ff1e10-9c22-4ca0-9ada-204af668853d
8e7dbaed-8e9b-4ad9-9849-c05c345530fd,2021-07-14T16:31:07.368Z,Al Wasl Trading Group,Al Wasl Trading Group,Abu Dhabi,"Al Istiqlal street , Abu Dhabi city",97126222119,971506125466,Basil,http://www.alwaslgroup.ae/,"""{\""facebook\"":\""https://www.facebook.com/alwaslgroup/\""}""",Please,Please,1626536565118.jpg,0,"","",false,2021-07-14 17:14:43.716000,2021-07-17 15:42:45.000000,fff78c28-b45b-4745-8dd8-5d5f2b7c184e
89d96514-648d-4922-b3b4-8e39b7e81b45,2021-02-15T19:51:30.214Z,NDT,Nazanin Delavar Trading Co.,Dubai,World Trade Center,97100000000,971551747588,Nazanin,http://www.asphalt.ae/,"""{\""location\"":\""https://goo.gl/maps/b69Rwu3VakNsiNjy7\""}""","NAZANIN DELAVAR TRADING LLC (NDT) is an international trading company established in 2006 in Dubai, UAE.

With over two decades of experience in trading, we have established ourselves as a leading supplier in the field of Oil By Products especially “Bitumen” and have privilege access to the highest quality and standards of products from major refineries.

Our groundbreaking approaches to selling bitumen enable us to offer the most competitive prices to our valued customers. We are also specialized in the supply and distribution of all kinds of Jute & Jute Products since 1995.","NAZANIN DELAVAR TRADING LLC (NDT) is an international trading company established in 2006 in Dubai, UAE.

With over two decades of experience in trading, we have established ourselves as a leading supplier in the field of Oil By Products especially “Bitumen” and have privilege access to the highest quality and standards of products from major refineries.

Our groundbreaking approaches to selling bitumen enable us to offer the most competitive prices to our valued customers. We are also specialized in the supply and distribution of all kinds of Jute & Jute Products since 1995.",1613352619701.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-14 20:39:32.000000,74861364-d2f1-4dcc-bf9a-da1f998d17f2
8a13b0cd-ef65-4e77-82ac-96898548e96c,2021-08-16T15:55:30.466Z,Sialkot Water Pump Trading Est,Sialkot Water Pump Trading Est,Abu Dhabi,Al Ain City Industrial Area,97137217268,971566438222,Saeed Shahrazar,"","""{}""",Please fill me,Please fill me,1629141999080.png,0,"","",false,2021-08-16 19:26:39.236000,2021-08-16 19:26:39.000000,42977b6a-ebe2-4170-94ad-e70e898bf54d
8a1e3eb8-42a3-465f-8318-c3e85bdf842e,2021-02-14T19:51:30.214Z,Consent,Consent L.L.C,Dubai,Al Qouz Industrial Area 1,97143472011,971543597991,Tabrez Sayyad,https://www.consentblock.com/,"""{\""facebook\"":\""https://www.facebook.com/ConsentUAE/\"",\""youtube\"":\""https://www.instagram.com/consent_uae/\"",\""location\"":\""https://goo.gl/maps/rif8hffpXHBmpmBo8\""}""","Consent Group was established in 1975. Since then we have become a leading manufacturer of concrete products and polyester straps with the largest production capacity and facilities in the UAE with exports throughout the world.

At Consent, we produce a wide range of products such as Kerbstone, Paving blocks, Granix Tiles, Masonry Blocks, Retaining Wall Blocks, various custom-made Precast Elements and Polyester Straps.

We are proud to feature a new range of innovative and unique products from around the world. These products are produced under license exclusively by Consent.","Consent Group was established in 1975. Since then we have become a leading manufacturer of concrete products and polyester straps with the largest production capacity and facilities in the UAE with exports throughout the world.

At Consent, we produce a wide range of products such as Kerbstone, Paving blocks, Granix Tiles, Masonry Blocks, Retaining Wall Blocks, various custom-made Precast Elements and Polyester Straps.

We are proud to feature a new range of innovative and unique products from around the world. These products are produced under license exclusively by Consent.",1613332728355.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-17 20:45:38.000000,328f1f3b-ce5e-42e4-ac3a-f054034e6b2b
8a4b0451-6a02-48a3-9c33-47d084acc401,2021-07-20T16:40:22.902Z,Manal Carpets & Furniture,Manal Carpets & Furniture L.L.C.,Abu Dhabi,Al Ain city industrial area,97100000000,971557627427,Ahmed,http://www.mcfid/,"""{}""",Please fill me,Please fill me,1626799786331.jpg,0,"","",false,2021-07-20 16:49:46.525000,2021-07-20 16:49:46.000000,13fecc08-7560-4f50-b840-13ef832a7926
8a79578a-77a1-408f-867e-7a52361021d6,2021-09-12T09:42:07.788Z,Light Wave,Light Wave Electrical & Sanitary Ware Equipment,Abu Dhabi,AL Ain City Industrial Area,97137211380,971557030720,Mohmmed basha,"","""{}""",Please fill me,Please fill me,1631444414828.png,0,"","",false,2021-09-12 11:00:14.948000,2021-09-12 11:00:15.000000,33398e4b-f8c6-403b-b38d-8d596f9832fa
8a873dc3-5191-40cd-a15d-69bdbf7ba539,2020-11-26T20:00:00.000Z,Argenta,Argenta,Abu Dhabi,Al Najda Street,97125552216,971551095581,Bassam Al Shiekh Yaseen- Managing Director,"","""{\""youtube\"":\""https://www.instagram.com/argenta.ceramics/?hl=en\"",\""location\"":\""https://goo.gl/maps/pF2fXQdh6b4hLQt78\""}""","Argenta Ceramics, Marble & Sanitary Ware Trading, strives to deliver quality products and services to our customers all across the UAE. You can visit our shop in Abu Dhabi and check our magnificent range of bathroom & kitchen floor and wall tiles at a ver","Argenta Ceramics, Marble & Sanitary Ware Trading, strives to deliver quality products and services to our customers all across the UAE. You can visit our shop in Abu Dhabi and check our magnificent range of bathroom & kitchen floor and wall tiles at a very reasonable price.",1611609133197.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,0cbff2c7-d535-466e-9ad2-d280705ec875
8a951b30-3d9b-43b3-9191-a41ea8eec745,2020-11-27T14:22:12.176Z,City Line,City Line Electricity Equipment LLC,Abu Dhabi,Al Najda Street,97126719961,971503523788,Mr. Abdul Muneer,http://www.cityeyeselectrical.com/products.html,"""{\""location\"":\""https://goo.gl/maps/NFnuH6Ncf1MPSwMj8\""}""","City Eyes Electrical Trading is an illuminating wing of the Help Line Group Of Companies, established as an electrical trading company in 2007 at the capital of United Arab Emirates – Abu Dhabi. The Helpline Group, since its inception in the year, 1997, with the inflexible belief in providing outstanding services to our clients, has been successful in instilling enduring trust in whoever we have been dealing with. Eventually, with the evolution of City Eyes Electrical Trading, we took a giant leap in the electrical industry as well.","City Eyes Electrical Trading is an illuminating wing of the Help Line Group Of Companies, established as an electrical trading company in 2007 at the capital of United Arab Emirates – Abu Dhabi. The Helpline Group, since its inception in the year, 1997, with the inflexible belief in providing outstanding services to our clients, has been successful in instilling enduring trust in whoever we have been dealing with. Eventually, with the evolution of City Eyes Electrical Trading, we took a giant leap in the electrical industry as well.",1611606977138.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-06-29 16:11:58.000000,4f231ae8-794a-4f8e-9e17-7b5f5afdfc7f
8aa2e7ef-4e13-4cca-82dc-a6aa4751c91e,2021-06-06T15:56:00.019Z,Golden Blocks,Golden Blocks Building Materials llc,Abu Dhabi,Musaffah Industrial M3,97125558701,971523101823,Habib,"","""{}""",Please fill me,Please fill me,1622995155405.jpeg,0,"","",false,2021-06-06 15:59:15.474000,2021-06-06 15:59:15.000000,f7439ca8-9ae6-49c6-b603-84c337d13026
8ab4921b-aef9-4b37-945d-777b25f21082,2021-02-14T09:52:59.201Z,Esnco,Esnco Lighting Trading L.L.C,Sharjah,Industrial Area 4,97100000000,971553073562,Kevin,"","""{\""facebook\"":\""https://www.facebook.com/pages/category/Lighting-Store/ESNCO-Lighting-2379796822073169/\"",\""youtube\"":\""https://www.instagram.com/esnco_lighting_trading_llc/?hl=fr\"",\""location\"":\""https://goo.gl/maps/U8uagbivv3MN3wz98\""}""","Esnco Lighting Trading is located in Ind. Area 4, Sharjah, UAE. We are known for supplying Light Fitting Products all across UAE.  We have all types of lighting for your decorating needs like spotlights, ceiling lights, and all types of led lights.","Esnco Lighting Trading is located in Ind. Area 4, Sharjah, UAE. We are known for supplying Light Fitting Products all across UAE.  We have all types of lighting for your decorating needs like spotlights, ceiling lights, and all types of led lights.",1613298590835.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-06-26 08:56:38.000000,59283cc9-17c6-4fd9-a4d9-03b5c0e2ab46
992d57eb-5079-4ac7-9ac0-c4719f609f14,2021-09-19T11:55:38.246Z,Alpha Upvc Doors And Windows Trading,Alpha Upvc Doors And Windows Trading,Abu Dhabi,Al Ain city industrial area,97137627700,971507136136,Riyad Erfan Mohammed,"","""{\""youtube\"":\""https://www.instagram.com/alpha.upvc/\""}""",Please fill me,Please fill me,1632174896686.png,0,"","",false,2021-09-19 12:13:35.610000,2021-09-20 21:54:56.000000,2f9f4bf5-508c-4c31-ae28-fb246f470960
8af3ea46-eb4a-4131-a068-68c179c4649c,2021-01-28T21:43:46.969Z,Orient Lines,Orient Lines Elevators LLC,Dubai,International city,97144566101,971502964369,Ahmed jesri,https://www.orient-lines.com/,"""{\""location\"":\""https://goo.gl/maps/zYXupFyzMfbFDw2N7\""}""","Since 2005, Orient Lines Elevators has grown to become UAE’s leader company in luxury home elevators for Villas, Hospitals, and Commercial Places, delivering the best products, people and value.

With a focus on absolute luxury, our lifts combine cutting-edge innovation and technology with outstanding performance and elegant, sophisticated styling.","Since 2005, Orient Lines Elevators has grown to become UAE’s leader company in luxury home elevators for Villas, Hospitals, and Commercial Places, delivering the best products, people and value.

With a focus on absolute luxury, our lifts combine cutting-edge innovation and technology with outstanding performance and elegant, sophisticated styling.",1611870396175.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-24 21:12:11.000000,c0f692eb-8cfd-4ffc-920c-4a12002fb884
8b13b694-3326-45f0-a6a7-1729a6d74307,2021-08-16T14:41:10.860Z,Raozan Haladia Building Materials Trading,Raozan Haladia Building Materials Trading,Abu Dhabi,Musaffah Industrial area M 10,97100000000,971565070403,Aziz,"","""{}""",Please fill me,Please fill me,1629128585570.jpg,0,"","",false,2021-08-16 15:43:05.696000,2021-08-16 15:43:05.000000,1806b41d-7742-4157-bd69-132c21c749a0
8b40dcf4-282a-4191-bc1d-1b04f5dc246f,2021-01-25T14:33:37.348Z,Victoria,Victoria Electronics Trading,Abu Dhabi,Electra Street,97126278594,971501298618,Sabbir,"","""{}""",Please fill me,Please fill me,1611658180803.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,0edd66bc-02c7-47b2-9833-1eb1ab62ede8
8bb26a37-ee3d-43ec-adaf-f41e6c6a5c2f,2021-01-27T16:20:58.807Z,Armenia FZE,Armenia Natural Stone Trading FZE,RAK,Rakez,97100000000,971503462607,Nora Sanamyan,https://www.armenia-fze.com/,"""{\""location\"":\""https://goo.gl/maps/EcRufG4xqGZ6kPc38\""}""","We are the real source of natural stone supplier in the UAE, since our establishment in 2004. We are the exclusive dealer of Armenian Natural Stone, the highest quality natural stone from the great mountains of Armenia. We offer a wide selection of products ramging from the highest quality natural stones which are great for house exteriors and interiors as well as for construction or landscaping projects.","We are the real source of natural stone supplier in the UAE, since our establishment in 2004. We are the exclusive dealer of Armenian Natural Stone, the highest quality natural stone from the great mountains of Armenia. We offer a wide selection of products ramging from the highest quality natural stones which are great for house exteriors and interiors as well as for construction or landscaping projects.",1611768243696.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-24 14:32:52.000000,5c9adff4-0186-4b5f-9b8c-946259130e7d
8c287594-8687-41d0-943a-735e5f049a08,2021-03-11T21:16:01.970Z,Al Ekha,Al Ekha Building Materials Est.,Sharjah,Industrial Area 4,97165332867,971504747880,Hassan,https://al-ekha-building-materials.business.site/,"""{\""location\"":\""https://g.page/al-ekha-building-materials?share\""}""","Established in Industrial Area 4, Sharjah, UAE, Al Ekha is one of the leading suppliers in the field of ceramics. We supply finishing products as well as plumbing and water supply materials. For any query related to these products, please get back to us anytime.","Established in Industrial Area 4, Sharjah, UAE, Al Ekha is one of the leading suppliers in the field of ceramics. We supply finishing products as well as plumbing and water supply materials. For any query related to these products, please get back to us anytime.",1615417091041.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-06-27 07:56:10.000000,cdbcc28c-910d-467c-be09-27df6b6364fb
8c49f038-c6ad-4eae-91a2-dc63d714af1c,2021-04-22T22:09:19.228Z,AYMC,Aslam yakhoob Manual Carpentry,Abu Dhabi,Musaffah M9,97100000000,971504183735,Mohd aslam,"","""{}""",Please fill me,Please fill me,1619129270443.jpeg,0,"","",false,2021-04-22 21:43:24.407000,2021-04-22 22:07:50.000000,79b1777e-6d2c-48a2-9baa-7bd7cee2f402
8c745ef3-0a29-402d-ac5a-a4ad0b08b814,2021-02-23T13:20:19.177Z,Pasco Paving Stones (Dubai),Pasco Paving Stones Co. LLC,Dubai,Industrial City,97100000000,971561909505,Biju. C. Joseph,http://www.pasco.ae/,"""{\""location\"":\""https://goo.gl/maps/mMiaNfNTv6jsdJf48\""}""","PASCO produces concrete elements for roads and buildings. The company started its operations in the UAE with one multi-layer machine and has expanded since. Presently we have got 12 main production lines and 4 secondary processing lines. We produce paving stones, Kerbstones, Blocks, Planters, Modular blocks, and other concrete elements. Pasco has its own huge showroom and shows garden at the factory premises, where most of our products are displayed and laid. Customers can visit our showroom, show garden and select the products to suit their taste and requirement.","PASCO produces concrete elements for roads and buildings. The company started its operations in the UAE with one multi-layer machine and has expanded since. Presently we have got 12 main production lines and 4 secondary processing lines. We produce paving stones, Kerbstones, Blocks, Planters, Modular blocks, and other concrete elements. Pasco has its own huge showroom and shows garden at the factory premises, where most of our products are displayed and laid. Customers can visit our showroom, show garden and select the products to suit their taste and requirement.",1614102847707.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-14 19:30:55.000000,43656a68-1c85-4191-8099-b09b5305a3d5
8cc109bf-2664-44a3-9705-db5c0e5b0d39,2021-07-21T17:59:14.358Z,Al Fard,Al Fard Hard & Elec. ware Trading,Sharjah,Rolla,97165623618,971507864611,Mohammed Nizamudin,"","""{}""",Please fill me,Please fill me,1626892294509.jpg,0,"","",false,2021-07-21 18:31:34.810000,2021-07-21 18:31:34.000000,af1367fe-17a1-4252-a5be-0a2fcc8f219b
8d0466d2-664b-4718-93f9-c9e9fc0de5a2,2021-02-12T02:13:34.506Z,Gulf Tower Trading,Gulf Tower Trading Collection,RAK,Hodyba,97172221880,971508161307,Sajed,"","""{}""",Please fill me,Please fill me,1613099343461.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,e17bdeaf-344c-40b3-81ea-1e4d4e864680
8d0ad8a5-6ea3-43de-b306-3324795d0abc,2020-11-26T20:00:00.000Z,Granito,Granito for Ceramic and Sanitary Ware,Abu Dhabi,Al Ain,97137550293,971509074171,Mohamad,https://www.granito.ae/,"""{}""","Please fill me 
","Please fill me 
",1611614633540.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,bf00e298-4f39-4b62-ac89-4e6f3efd4cba
8d0edff0-a6c9-4401-b9fa-96293e995f3a,2021-07-14T21:59:08.958Z,Arcoma,Arcoma Commercial Agencies LLC,Sharjah,Rolla,97100000000,971527259160,Abu Hassan,"","""{}""",Please fill me,Please fill me,1626300205447.jpg,0,"","",false,2021-07-14 22:03:26.133000,2021-07-14 22:03:26.000000,9febbc7e-8acb-4044-a597-50aac8d42f59
8d88c5b6-b47e-44a7-963b-7a7ad47ee6e6,2021-01-27T16:20:58.807Z,Asia Al Noor,Asia Al Noor,Abu Dhabi,Musaffah,97125538939,971567592979,Bilal,"","""{}""",Please fill me,Please fill me,1611768451438.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,4e2a7f04-cd6c-408e-aeb7-fcf2fd01997e
8e2bef6f-2a72-4d0a-b5df-a16d70dc3f0e,2021-04-22T17:50:39.180Z,Rehab sign,Rehab sign trading,Sharjah,Industrial area 5,97165424328,971559497959,"","","""{\""location\"":\""https://goo.gl/maps/1vowAUGaNgEDMTNW7\""}""","We are one of the UAE leading creators of signage and graphics. Established in 1995,Sharjah UAE AL REHAB Signs is one of the leading signage producers, with a mountain of experience in
a wide variety of sectors. We specialize from small scale to large-scale nationwide roll-outs
and comfortably handle international projects as well.
We can help to establish a stunning and eye-catching identity for your business. We are
renowned for our professional craftsmanship, quality, creativity, efficiency and reliability.","We are one of the UAE leading creators of signage and graphics. Established in 1995,Sharjah UAE AL REHAB Signs is one of the leading signage producers, with a mountain of experience in
a wide variety of sectors. We specialize from small scale to large-scale nationwide roll-outs
and comfortably handle international projects as well.
We can help to establish a stunning and eye-catching identity for your business. We are
renowned for our professional craftsmanship, quality, creativity, efficiency and reliability.",1619125749872.jpeg,0,"","",false,2021-04-22 18:01:29.893000,2021-04-22 21:09:09.000000,2d30b341-8c1d-4760-bc63-6d1b14e7f794
8e91b698-ff91-4bf5-8290-f5d22b896875,2021-02-17T20:22:34.005Z,Al Maqam Al Aaly,Al Maqam Al Aaly Building Mat. LLC,Sharjah,Industrial Area,97165303982,971529077488,MD Kamal Uddin,"","""{\""location\"":\""https://g.page/union-mall-sh?share\""}""","We are situated in Industrial Area 4, Sharjah, UAE. We provide all kinds of electrical products, finishing  and plumbing materials. We are known for selling the best light fittings materials, any query related to these products, please do not hesitate to reach out to us.","We are situated in Industrial Area 4, Sharjah, UAE. We provide all kinds of electrical products, finishing  and plumbing materials. We are known for selling the best light fittings materials, any query related to these products, please do not hesitate to reach out to us.",1613593951729.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-08-22 09:29:44.000000,182acd31-2171-4d24-9deb-00e0dc0105cf
8ea18fff-62a9-4c78-bb94-54c4c96e8815,2021-02-15T19:51:30.214Z,Clima Uno,Clima Uno Air Conditioning Industries LLC,Dubai,DIP 1,97148209700,971508991950,Iftikar,http://www.climaunoglobal.com/,"""{\""location\"":\""https://goo.gl/maps/Et9y9BJXA8THjK6Y8\""}""","Clima Uno is a well-established brand for air-handling units and fan coil units, which originated in Italy and is today owned by the Al Shirawi Group of Companies. Clima Uno’s Eurovent-certified product range is custom-built for maximum performance in the region’s harsh climatic conditions.
Clima Uno units are ideal for installation in residential and commercial buildings, cinemas, sports complexes, hotels, hygienic units for hospital applications and shopping malls. Our units have been supplied to numerous projects in the Middle East including UAE projects such as School The Arcadia Preparatory, BMW Showroom, ARJ Tower, Thumbay Hospital and Aster Medical Centre as well as projects in other GCC and MENA region.","Clima Uno is a well-established brand for air-handling units and fan coil units, which originated in Italy and is today owned by the Al Shirawi Group of Companies. Clima Uno’s Eurovent-certified product range is custom-built for maximum performance in the region’s harsh climatic conditions.
Clima Uno units are ideal for installation in residential and commercial buildings, cinemas, sports complexes, hotels, hygienic units for hospital applications and shopping malls. Our units have been supplied to numerous projects in the Middle East including UAE projects such as School The Arcadia Preparatory, BMW Showroom, ARJ Tower, Thumbay Hospital and Aster Medical Centre as well as projects in other GCC and MENA region.",1613351987434.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-17 20:50:12.000000,ac7f26fc-246d-4fd8-89d5-2a159ac7440b
8ef1fedb-a49b-4209-bdff-c942831acc49,2021-01-23T22:00:00.000Z,Charisma Kitchen,Charisma Kitchen Trading Est,Abu Dhabi,Tourism Club Area,97126444264,971557401555,Jamil,"","""{\""location\"":\""https://goo.gl/maps/VV1o4vuRBhSbLVda8\""}""",Charisma Kitchen for kitchens and wardrobes is a company based in the UAE that was established in 2005 on the principles of distinction and high experience with the aim of making a quantum leap in the field of home decoration.,Charisma Kitchen for kitchens and wardrobes is a company based in the UAE that was established in 2005 on the principles of distinction and high experience with the aim of making a quantum leap in the field of home decoration.,1611652072724.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-14 06:32:15.000000,84e6c603-d58c-4f10-a50e-8d0c239d1044
8f1b02cc-4afa-4d4c-8df6-c548a59f051d,2021-02-15T19:51:30.214Z,Maxima,Maxima Building Materials Trading LLC,Dubai,Deira,97142255049,971504667810,Arif Sorathia,http://www.maximabm.com/,"""{\""location\"":\""https://goo.gl/maps/aARAfDyhrziAz4so7\""}""","Established in 2007, Maxima Building Materials, rank among the leading suppliers of water heater and water filter, to the building materials suppliers of the UAE.
With thousands of products to choose from, we are a convenient source for all your building materials and construction tools located in Dubai UAE.  The broad range of products includes all kinds of building materials, water heaters, water filters, plumbing items, water pumps, etc.","Established in 2007, Maxima Building Materials, rank among the leading suppliers of water heater and water filter, to the building materials suppliers of the UAE.
With thousands of products to choose from, we are a convenient source for all your building materials and construction tools located in Dubai UAE.  The broad range of products includes all kinds of building materials, water heaters, water filters, plumbing items, water pumps, etc.",1613353724067.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-15 11:02:09.000000,3574de37-fb5b-4cb7-b4e0-7132c2d21b21
8f63716d-6533-4a55-982b-a27cd07aa1db,2021-07-20T16:32:22.545Z,Real Hero Building Materials,Real Hero Building Materials L.L.C,Abu Dhabi,Al Ain City Industrial Area,97100000000,971563331543,Jony,"","""{}""",Please fill me,Please fill me,1626798955305.jpg,0,"","",false,2021-07-20 16:35:55.952000,2021-07-20 16:35:56.000000,c525e36f-8345-42c3-9d53-6629639a1ce4
8fecb021-dc5b-4196-a45f-ac3cb3d61ed3,2021-09-12T20:11:45.421Z,Empress Building Materials Trading,Empress Building Materials Trading,Abu Dhabi,AL Ain city industrial area,97100000000,971566021201,Mkrasel,"","""{}""",Please fill me,Please fill me,1631570860082.jpg,0,"","",false,2021-09-12 20:36:37.657000,2021-09-13 22:07:41.000000,fc466cf7-7d70-4716-b6be-9aadd1208476
8ffc6e82-c549-47b2-9146-c2605ffaa894,2021-06-06T15:16:26.111Z,Al Yamama Furniture & Decor,Al Yamama Furniture & Decor,Abu Dhabi,Musaffah M44,97100000000,971544740510,Wajdi,"","""{\""youtube\"":\""https://www.instagram.com/alyamamaa/?hl=fr\""}""",Please fill me,Please fill me,1622993774997.jpeg,0,"","",false,2021-06-06 15:36:15.021000,2021-06-06 15:36:15.000000,e7763be4-6a52-4e38-ab59-cca8ca7dfa4e
902336fc-a20b-4426-bae3-fb559a360dde,2021-05-22T22:23:34.060Z,Blue Mountain,Blue Mountain for Electrical And Sanitary Work,Abu Dhabi,Musaffah Shabiya ME 12,97125519191,971552289212,Mohammad,"","""{\""location\"":\""https://goo.gl/maps/5FfE6XFaPomjACXd8\""}""","Blue Mountain for Electrical And Sanitary Works located in Musaffah, Abu Dhabi, UAE. We offer a massive range of electrical supplies including wiring accessories, light fittings, cables, consumer units, circuit breakers, and extractor fans. We also provide a complete range of Bathroom and Sanitary products including Water Closet, Wash Basin, pumps, water heaters, water filters etc...","Blue Mountain for Electrical And Sanitary Works located in Musaffah, Abu Dhabi, UAE. We offer a massive range of electrical supplies including wiring accessories, light fittings, cables, consumer units, circuit breakers, and extractor fans. We also provide a complete range of Bathroom and Sanitary products including Water Closet, Wash Basin, pumps, water heaters, water filters etc...",1621722839093.jpg,0,"","",false,2021-05-22 22:33:59.907000,2021-05-30 19:51:45.000000,e14ac220-d881-4cc0-bf79-b2a8b35d76a3
90439823-9546-4cf3-a974-dc60f195cdd2,2021-03-16T17:24:24.852Z,Jubo,Jubo Building Material Trading Co. LLC,Sharjah,Industrial Area 4,97100000000,971552732757,Rubel,"","""{}""",Please fill me,Please fill me,1615916072769.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,b447562e-8d34-45b1-b571-e3a0e6fbf7d6
9047e46f-77ad-49cd-85de-2df41d89c1e1,2021-07-17T16:01:22.382Z,Thani,Thani Sanitary Ware Trading LLC,Sharjah,Rolla,97165628293,971508285456,Ibrahim,"","""{}""",Please fill me,Please fill me,1626537895897.jpg,0,"","",false,2021-07-17 16:04:56.144000,2021-07-17 16:04:56.000000,0b93167c-6290-4d19-8162-228bc02305a3
907f0bb0-344d-4c6c-8170-6fa159da1f45,2021-03-19T18:14:06.329Z,Digital Carpentry,Digital Carpentry,Abu Dhabi,Musaffah M 9,97125547676,971506620954,Jarnail Singh,"","""{}""",Please fill me,Please fill me,1616180069280.jpeg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,6eab1fbd-ade5-4a07-9ce9-13d0739ff15b
95b63b15-bed9-4464-b26b-94639198c57f,2021-01-24T05:05:50.504Z,Infinity Rose,Infinity Rose,Abu Dhabi,Al Muroor Street,97100000000,971543252599,Bilal Ibrahim,"","""{\""youtube\"":\""https://www.instagram.com/infinityroseflowers/?hl=en\"",\""location\"":\""https://goo.gl/maps/WiMymH3TihgYDQRi8\""}""","Infinity Rose is a flower shop in Abu Dhabi, UAE. We have an extensive range of products and we provide unique flowers arrangements for every occasion at affordable prices.","Infinity Rose is a flower shop in Abu Dhabi, UAE. We have an extensive range of products and we provide unique flowers arrangements for every occasion at affordable prices.",1611652855856.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-04-05 12:13:55.000000,66f3e494-5ba1-4671-992f-29372ec1d3a8
90bf21ce-2de4-4558-9cfc-5fc6b8b34cec,2021-02-14T17:42:21.568Z,HA Blocks,Hussain Mohd. Abbas Block Factory LLC,Dubai,Al Qouz,97143472214,971506381973,Parvez,http://www.hablocks.com/,"""{\""location\"":\""https://goo.gl/maps/yR1weAjJE3ohv1BV9\""}""","Hussain Mohd. Abbas Block Factory is a local company having an ISO 9001:2015, ISO 14001:2015 & ISO 45001:2018 (QMS/ EMS/ OH&S) certification, which started its operation in the year 1976. It is one of the oldest block manufacturing factories to cater to the ever-growing needs of concrete products in a booming U.A.E market.","Hussain Mohd. Abbas Block Factory is a local company having an ISO 9001:2015, ISO 14001:2015 & ISO 45001:2018 (QMS/ EMS/ OH&S) certification, which started its operation in the year 1976. It is one of the oldest block manufacturing factories to cater to the ever-growing needs of concrete products in a booming U.A.E market.",1613328240605.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-05-15 11:35:53.000000,a334c1c5-721a-4e5f-8f43-539bf55a5c3c
90e17595-04b8-40ca-ac64-3ccfd7e17b6b,2021-01-30T13:50:08.395Z,AL Salamah Building Materials,AL Salamah Building Materials Trading LLC,RAK,Digdagga Airport Road,97100000000,971568626277,Kamal,"","""{}""",Please fill me,Please fill me,1612016980655.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,f07255ec-2739-4de4-a82d-a9de411839ae
919e6cb7-d0c8-4923-9028-fc9eb98b7dd3,2021-04-29T23:14:00.585Z,Jilani,Jilani Building Materials co llc,Abu Dhabi,Musaffah M13,97125525519,971504456277,Mohammed noor,"","""{}""",Please fill me,Please fill me,1619739420962.jpeg,0,"","",false,2021-04-29 23:37:01.209000,2021-04-29 23:37:01.000000,81a6c4ff-4867-4d4f-93bb-cc27c43f8291
91a0dbe7-8f0e-4a20-a5f4-fcc824fc51fd,2021-01-29T15:26:29.173Z,Welcome Aluminum Works,Welcome Aluminum Works L.L.C,Abu Dhabi,Musaffah M 14,97100000000,971503458774,Shaheen,"","""{}""",Please fill me,Please fill me,1611944516633.jpg,0,"","",false,2021-02-27 08:56:15.367000,2021-02-27 08:56:15.367000,cd6fe297-1299-4395-a11d-24675f0e0e48
